"구분(1)",구분(2),2019.01,2019.02,2019.03,2019.04,2019.05,2019.06,2019.07,2019.08,2019.09,2019.10,2019.11,2019.12
"서울특별시",서울특별시,66,57,69,41,52,29,26,25,21,31,40,42
"부산광역시",부산광역시,48,48,51,40,47,32,26,30,24,27,35,35
"대구광역시",대구광역시,57,54,54,40,46,32,26,26,23,27,41,42
"인천광역시",인천광역시,62,55,67,43,51,29,31,30,28,35,41,40
"광주광역시",광주광역시,53,57,63,43,50,40,29,31,27,35,43,33
"대전광역시",대전광역시,66,62,68,40,46,30,23,25,22,29,43,40
"울산광역시",울산광역시,45,46,49,40,49,34,29,30,25,27,34,33
"세종특별자치시",세종특별자치시,70,64,71,40,50,34,23,27,23,32,45,46
"경기도",수원,66,58,69,41,53,30,30,30,24,32,42,43
"경기도",안양,74,61,74,48,61,35,32,31,25,36,48,49
"경기도",성남,67,57,67,40,51,30,29,30,24,33,42,43
"경기도",의정부,73,55,65,39,51,31,30,26,22,34,45,45
"경기도",광명,73,62,76,47,60,34,32,31,29,41,49*,42*
"경기도",안산,69,61,71,42,52,28,29,30,27,36,44,45
"경기도",평택,80,70,85,56,67,39,35,34,33,43,51,47
"경기도",과천,66,59,67,43,56,33,32,31,26,33,44,43
"경기도",구리,77,62,67,41,52,29*,30,29,23,34,46,48
"경기도",의왕,71,61,72,41,51,29,27,28,25,33,44,46
"경기도",고양,68,55,70,44,56,31,30,26,26,37,47,44
"경기도",광주,79,69,80,46,56,32,27,28,22,32,47,57
"경기도",군포,72,63,78,56,67,42,43,31*,24,36,43,43
"경기도",시흥,79,68,85,55,68,36,33,33,34,46,53,52
"경기도",부천,79,66,82,57,64,41,39,36,36,51,57,52
"경기도",남양주,69,58,67,41,53,32,30,28,21,32,44,44
"경기도",용인,66,58*,65,43,56,32,27,28,24,34,47,50
"경기도",김포,75,58,75,47,59,27,27,25,28,42,49,48
"경기도",오산,76,65,77,50,54,26,27,28,24,31,44,41
"경기도",하남,88,75,78,39,49,25,24,25,18,27,43,43
"경기도",화성,71,61,75,48,59,34,33,31,28,39,47,46
"경기도",양주,84,61,70,40,53,27,25,24,23,37,47,42
"경기도",동두천,74,57,68,42,51,28,24,25,21,33,47,48
"경기도",안성,75,68,78,47,58,30,23,26,22,37,53,48
"경기도",이천,77,67,73,46,57,34,24,24,21,35,46,47
"경기도",파주,76,60,71,45,61,31,30,30,30,45,53,50
"경기도",포천,85,68,70,40,47,26,27,27,23,35,52,56
"경기도",여주,78,67,71,43,57,35,20,19,23,34,49,49
"경기도",연천,55,46,57,36,43,24,23,21,18,29,39,40
"경기도",가평,58,45,50,28,32,20,19,20,16,26,35,38
"경기도",양평,70,60,66,38,49,30,26,28,20,29,40,42
"경기도",도평균,72,61,72,45,56,32,30,29,26,37,47,47
"강원도",양구,60*,47,57,40,45,27,23,25,19,25,35,37
"강원도",고성,45,41,49,35,43,25,22,24,23,27,28,27
"강원도",정선,49,44,48,32,39,26,27,26,20,29,37,41
"강원도",횡성,66,57,75,42,51,32,25,26,20,28,41,46
"강원도",춘천,75,62,66,39,49,31,25,27,20,31,45,47
"강원도",강릉,41,42,51,36,47,32,29,28,25,29*,-,30
"강원도",원주,73,65,70,44,52,35,31,30,21,28,38,40
"강원도",동해,41,43,49,38,45,30,26,25,19,25,30*,24
"강원도",삼척,40,43,48,35,41,30,25,24,20,25,26,25
"강원도",평창,62,56,65,43,47,33,29,29,24,31,40,43
"강원도",양양,41,38,45,35,43,26,22,22,17,25,27,26
"강원도",속초,49*,46,53,43,48,29,25,28,25,32,31,31
"강원도",영월,66,58,65,41,46,30,28,30,21,28,37,37
"강원도",철원,67,51,62,39,49,27,26,20,20,29,39,40
"강원도",홍천,-,59,64,33,38,21,17,23,20,29,43,51
"강원도",화천,-,46,56,35,40,25,23,24,19,23,30,33
"강원도",태백,-,41,50,36,42,28,31,31,25,31,38,36
"강원도",인제,-,-,-,32*,43,25,22,24,15,21,28,31
"강원도",도평균,59,51,59,39,46,29,26,26,21,28,36,37
"충청북도",괴산,-,57,63,36,41,30,20,27,20,32,47,40
"충청북도",음성,-,64,69,42,49,33,26,26,21,31,50,46
"충청북도",청주,71,67,70,45,53,38,25,26,24,34,47,47
"충청북도",충주,75,59,66,41,49,40**,23,24,22,34,49,48
"충청북도",제천,70,60,66,45,50,30,21,25,21,32,50,49
"충청북도",단양,64,54,60,42,49,39,29,32,29,35,56,47
"충청북도",진천,69,62,67,43,50,34,26,27,25,35,47,45
"충청북도",옥천,65,64,67,43,49,36,24,26,23,31,45,45
"충청북도",영동,65,64,67,42,45,36,26,26,23,29,42,43
"충청북도",증평,69,63,67,40,57,46,30,28,21,32,47,46
"충청북도",보은,71,63,65,40,44,26,16,22,18,29,42,44
"충청북도",도평균,70,63,67,43,50,36,24,26,23,33,47,46
"충청남도",천안,74,68,77,48,52,35,28,30,26,35,50,47
"충청남도",당진,75,70,87,59,70,44,30,32,32,47,53,52
"충청남도",서산,50,47,55,40,48,28,26,29,27,37,40,37
"충청남도",아산,72,65,80,54,63,43,31,32,31,48,55,50
"충청남도",논산,65,64,70,39,50,35,26,29,26,34,46,42
"충청남도",태안,56,56,65,40,48,27,26,30,28,38,40,37
"충청남도",보령,55,51,57,35,48,29,20,25,23,36,43,39
"충청남도",홍성,56,53,62,37,47,29,26,27,26,38,43,38
"충청남도",공주,60,57,64,41,52,37,26,24,22,31,39,40
"충청남도",부여,55,54,56,34,48,31,26,28,24,32,43,40
"충청남도",청양,58,54,61,39,46,31,23,24,18,31,38,36
"충청남도",금산,55,50,58,36,39,30,18,21,24,36,51,49
"충청남도",예산,64,59,69,43,53,35,26,25,25,37,45,41
"충청남도",계룡,57,51,60,36,46,29,22,24,21,27,41,38
"충청남도",서천,49,55,62,38,48,28,25,30,26,35,40,35
"충청남도",도평균,62,58,67,43,52,34,26,29,27,38,46,42
"전라북도",임실,56,60,63,41,44,37,23,24,18,23,36,33
"전라북도",전주,66,68,72,47,50,42,27,31,29,39,48,39
"전라북도",군산,60,61,72,45,61,37,28,30,28,40,49,41
"전라북도",익산,71,68,76,50,57,41,28,30,28,40,50,40*
"전라북도",남원,62,67,67,46,50,37,21,25,21,23,33,29
"전라북도",정읍,56,59,65,41,46,41,31,33,29,35,39,32
"전라북도",고창,60,63,69,44,50,35,28,29,27,32,36,32
"전라북도",부안,61,61,73,46,59,41,33,35,32,40,42,33
"전라북도",김제,61,62,70,46,54,42,29,30,27,39,46,39
"전라북도",완주,60,60,65,43,48,37,25,24,21,28,39,35
"전라북도",진안,55,55,62,39,41,37,24,24,19,24,38,33
"전라북도",무주,49,49,51,31,35,26,18,18,17,19,27,27
"전라북도",순창,49,55,57,36,41,30,21,28,26,29,35,33
"전라북도",장수,52,55,59,39,40,28,14*,26,30,-,51,46
"전라북도",도평균,61,62,68,44,50,38,26,29,26,34,43,36
"전라남도",화순,-,-,50,36,42,33,22,24,20,27,33,26
"전라남도",여수,40,45,42,31,39,30,23,27,23,24,34,26
"전라남도",광양,38*,45,44,33,40,33,23,24,21,21,31,26
"전라남도",순천,40,45,43,31,38,29,21,29,21,22,34,27
"전라남도",목포,50,55,63,38,50,32,28*,33,28,34,39,32
"전라남도",영암,47,49,59,37,46,31,33,36,28,35,42,41
"전라남도",나주,39,44,56,41,45,40,23,25,18,25,34,27
"전라남도",담양,55,58,63,37,42,42,31,26,21,27,39,27
"전라남도",장성,50,52,58,41,45,33,20,20,21,31,39,34
"전라남도",해남,40,43,52,34,45,35,23,27,23,32,35,28
"전라남도",영광,50,52,64,42,47,34,23,27,24,36,41,34
"전라남도",장흥,39,43,45,26,34,31,20,31,21,28,34,28
"전라남도",진도,-,43,46,30,40,26,20,24,21,29,33,26
"전라남도",완도,-,46,48,31,41,26,20,24,20,25,34,23
"전라남도",함평,-,48,54,33,42,31,22,25,21,32,39,36
"전라남도",고흥,-,-,33,30,38,27,19,23,20,25,33,26
"전라남도",신안,-,-,41,32,42,23,13,37,17,26,30,23
"전라남도",무안,-,-,43,37,48,39,31,34,33,43,44,35
"전라남도",강진,-,-,-,-,-,28,23,28,22,25,28,26
"전라남도",곡성,-,-,-,-,-,-,-,-,20,26,41,34
"전라남도",구례,-,-,-,-,-,-,22,29,24,27,36,33
"전라남도",보성,-,-,-,-,-,-,-,-,23,26,38,33
"전라남도",도평균,42,47,48,33,41,31,23,28,22,27,35,28
"경상북도",영덕,-,-,-,-,-,-,-,-,-,-,-,28**
"경상북도",영천,58,52,52,40,47,31,23,25,23,30,45,44
"경상북도",울릉도,-,-,-,-,-,-,30**,24,20,26,26,23
"경상북도",포항,47,45,52,42,49,36,29,29,27,33,42,39
"경상북도",구미,76,71,72,50,53,37,34,33,29,32,45,48
"경상북도",김천,74,74*,71,43,41,31,28,25,24,31,41,43
"경상북도",경주,50,47,47,39,47,32**,24,26,22,27,39,37**
"경상북도",안동,-,46*,48,37,44,29,26,25,19,26,36,39
"경상북도",영주,98,84,82,56,62,38,33,34,31,47,64,66*
"경상북도",경산,64,60,59,44,48,37,31,33,23,27,41,45
"경상북도",상주,55,54,62,44,48,30,25,25,22,30,45,40
"경상북도",칠곡,56,51,51,37,40,29,24,26,24,27,39,38
"경상북도",울진,-,34*,43,32,37,22,24,24,18,24,27,26
"경상북도",봉화,-,-,-,-,29,18,18,20,13,17,21,22
"경상북도",고령,-,-,-,-,-,-,-,-,-,24**,31,31
"경상북도",도평균,62,57,60,43,47,33,28,28,25,31,40,39
"경상남도",창원,53,53,51,42,49,37,30,34,29,32,38,34
"경상남도",진주,46,48,50,41,48,40,30,33,28,29,38,33
"경상남도",하동,38,52,47,36,42,42,-,-,-,19,27,27
"경상남도",김해,53,52,51,41,47,33,29,33,26,30,38,37
"경상남도",양산,50,52,53,45,52,39,32,34,28,32,38,35
"경상남도",거제,39,43,43,36,45,31,26,31,30,32,36,29
"경상남도",사천,43,44,42,32,37,30,22,26,22,25,35,34
"경상남도",밀양,49,50,50,40,46,37,30,30,23,26,37,33
"경상남도",통영,48,53,53,42,50,39,30,36,29,32,37,31
"경상남도",고성,46,50,50,40,46,36,28,35,30,32,39,33
"경상남도",거창,50,56,60,41,45,35,26,28,24,-,40,37
"경상남도",함안,50,50,47,38,42,35,28,30,30,-,42,37
"경상남도",함양,47,52,57,37,43,33,23,24,20,27,36,30
"경상남도",남해,45,50,51,38,44,35,25,29,27,28,35,30
"경상남도",산청,-,-,-,-,-,-,-,-,-,-,27,25
"경상남도",의령,-,-,-,-,-,-,-,-,-,-,28,27
"경상남도",창녕,-,-,-,-,-,-,-,-,-,-,34,33
"경상남도",합천,-,-,-,-,-,-,-,-,-,-,27,26
"경상남도",도평균,49,51,51,40,47,36,29,32,27,30,37,33
"제주특별자치도",제주특별자치도,39,46,56,43,47,34,27,30,28,34,44,33
"제주특별자치도",서귀포,32,38,47,35,40,28,24,30,23,31,38,27
"제주특별자치도",도평균,35,42,50,38,43,30,26,30,25,32,40,29
